,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
1720,1,Maddy Kline,Nicole Lott,Savannah Siegrist,Mackenzie Swan,UNC Wilmington,Jacksonville,1136,20180316
1721,2,JM Lewandowski,Halle Hunt,Morgan Dees,Katie Krawczyk,UNC Wilmington,Jacksonville,1136,20180316
1722,3,Sarah Kelly,Raquel Rooney,Cristina Finan,Shelby Babowicz,UNC Wilmington,Jacksonville,1136,20180316
1723,4,Katie McCullough,Brynn Montgomery,Mallory Mattingly,Lauren Petersen,UNC Wilmington,Jacksonville,1136,20180316
1724,5,Jaime Thomas,Courtney Mullinax,Shaylee Befus,Hannah Marchand,UNC Wilmington,Jacksonville,1136,20180316
1725,1,Jessica Wooten,Aeriel Horton,Maddie Irwin,Erin Martin,Houston Baptist,New Mexico,1137,20180316
1726,2,Kayla Armer,Tori Hinojosa,Chloe Crappell,Yasmin Tan,Houston Baptist,New Mexico,1137,20180316
1727,3,Bailey Banks,Katya Silveira,Eastyn Baleto,Lauren Twitty,New Mexico,Houston Baptist,1137,20180316
1728,4,Danielle Wheeler,Mikayla Vivens,Carly Beddingfield,Abbey Wilson,New Mexico,Houston Baptist,1137,20180316
1729,5,Kali Fluke,Brennan Miller,Emily Nenninger,Kayla Long,Houston Baptist,New Mexico,1137,20180316
1730,1,Brooke Horack,Jourdan Muro,Janessa Simental,Braxton Jessie,Ventura College,Bakersfield College,1138,20180316
1731,2,Alex Paris,Sarah Armendariz,Armonee Hunter,Kasie Spencer,Bakersfield College,Ventura College,1138,20180316
1732,3,Reece Stevenson,Haley Sanchez,Taylor Benitez-Fanslow,Shea McKeown,Bakersfield College,Ventura College,1138,20180316
1733,4,Rachel Hoover,Caitlyn Foreman,Sofia Gomez,Jordan Neria,Bakersfield College,Ventura College,1138,20180316
1734,5,Shyanne Baez,Bianca Logsdon,Carina Cates,Danielle Garcia,Ventura College,Bakersfield College,1138,20180316
1735,1,Braxton Jessie,Janessa Simental,Megan Yoon,Chelsea Bostwick,Santa Monica College,Ventura College,1139,20180316
1736,2,Armonee Hunter,Kasie Spencer,Taylor Burke,Ada Nadzakova,Ventura College,Santa Monica College,1139,20180316
1737,3,Taylor Benitez-Fanslow,Shea McKeown,Morgan Tarpley,Paula  Hicks,Ventura College,Santa Monica College,1139,20180316
1738,4,Sofia Gomez,Jordan Neria,Kelsi Pich,Camyrne Sommaripa,Ventura College,Santa Monica College,1139,20180316
1739,5,Carina Cates,Danielle Garcia,Althea Roble,Carissa Avina-Beltran,Ventura College,Santa Monica College,1139,20180316
1740,1,Carly Perales,Sunniva Helland-Hansen,Gabrielle Dischler,Jessalyn Kinlaw,Stetson,FAU,1140,20180317
1741,2,Sammee Thomas,Darby Dunn,Julia Lewkowicz,Carly Scarborough,Stetson,FAU,1140,20180317
1742,3,Samantha Harris,Rachel Noble,Erica Brok,Mackenzie Morris,FAU,Stetson,1140,20180317
1743,4,Lauren Durham,Julie Varga,Amanda Silva,Sam Gott,Stetson,FAU,1140,20180317
1744,5,Quinci Birker,Rebecca Ingram,Nicole Grant,Nicole Navarro,Stetson,FAU,1140,20180317
1745,1,Torrey Van Winden,Tia Miric,Jillian Bergeson,Jaelyn Greene,Cal Poly SLO,TCU,1141,20180317
1746,2,Emily Sonny,Sam Manley,Cassie House,Haven Hill,Cal Poly SLO,TCU,1141,20180317
1747,3,Adlee Van Winden,Taylor Nelson,Molly Scheel,Jensyn Bledsoe,Cal Poly SLO,TCU,1141,20180317
1748,4,Raeann Greisen,Hannah Hubbard,Claire Doyle,Hannah Rogers,Cal Poly SLO,TCU,1141,20180317
1749,5,Heather Pembroke,Macy Gordon,Jordan Westendorf,Brooke Sassin,TCU,Cal Poly SLO,1141,20180317
1750,1,Annika Schwartz,Trang Christensen,Jenya Kruglova,Anna Garrett,Stevenson,Saint Leo,1142,20180317
1751,2,Lauren Weaver,Katie Leftridge,Nina Vattovaz,Reggie Van Devender,Stevenson,Saint Leo,1142,20180317
1752,3,Jessi Freeman,Darian Hileman,Jamee Townsend,Brooke Turner,Stevenson,Saint Leo,1142,20180317
1753,4,Julie Nightwine, Victoria  Prokic,Paloma Da Silva,Britt Sederholm,Saint Leo,Stevenson,1142,20180317
1754,5,Katie McGuire,Sarah Riggin,Annabella Arcari,Allie Daul,Saint Leo,Stevenson,1142,20180317
1755,1,Carly Kan,Laurel Weaver,Kelly Hunter,Lauren Stivrins,Hawaii,Nebraska,1143,20180317
1756,2,Ka'iwi Schucht,Emily Maglio,Annika Albrecht,Kenzie Maloney,Hawaii,Nebraska,1143,20180317
1757,3,Morgan Martin,Lea Monkhouse,Sami Slaughter,Jazz Sweat,Hawaii,Nebraska,1143,20180317
1758,4,Ari Homayun,Amy Ozee,Hayley Densberger,Chesney McClellan,Hawaii,Nebraska,1143,20180317
1759,5,Paige Dreeuws,Hannah Zalopany,Allie Havers,Jasmine Schmidt,Hawaii,Nebraska,1143,20180317
1760,1,Teegan Van Gunst,Tiffany Creamer,Kristen Nuss,Claire Coppola,LSU,Georgia State,1144,20180317
1761,2,Brooke Weiner,Annika Van Gunst,Hunter Domanski,Haleigh Nelson,Georgia State,LSU,1144,20180317
1762,3,Georgia Johnson,Olivia Stasevich,Emmy Allen,Maddie Ligon,Georgia State,LSU,1144,20180317
1763,4,Amie  Held,Kate Novack,Olivia Powers,Gina Tillis,Georgia State,LSU,1144,20180317
1764,5,Ashley McGinn,Eden Hawes,Riley Young,Megan Davenport,LSU,Georgia State,1144,20180317
1765,1,Claire Coppola,Kristen Nuss,Katie Will,Kaylie Milton,LSU,Jacksonville State,1145,20180317
1766,2,Hunter Domanski,Emmy Allen,Hannah Kirk,Sadie Anderson,LSU,Jacksonville State,1145,20180317
1767,3,Haleigh Nelson,Olivia Powers,Hailey Hughes,Shayla Schmidt,LSU,Jacksonville State,1145,20180317
1768,4,Megan Davenport,Maddie Ligon,Bethany Randall,Grace Jarnagin,LSU,Jacksonville State,1145,20180317
1769,5,Riley Young,Gina Tillis,Maddie Cloutier,Mackenzie Rombach,LSU,Jacksonville State,1145,20180317
1770,1,Abril Bustamante,Tina Graudina,Molly Turner,Kelli Iverson,USC,Grand Canyon,1146,20180317
1771,2,Sammy Slater,Terese Cannon,Jessica Stansfield,Katie Pyles,USC,Grand Canyon,1146,20180317
1772,3,Joy Dennis,Haley Hallgren,Jessica Clark,Hannah Towne,USC,Grand Canyon,1146,20180317
1773,4,Katrina Kernochan,Alexandra Poletto,Taylor Jarzombek,Bella Baumann,USC,Grand Canyon,1146,20180317
1774,5,Jo Kremer,Jenna Belton,Emily Reinking,Jamie  Walsh,USC,Grand Canyon,1146,20180317
1775,1,Maddy Kline,Nicole Lott,Maddie Irwin,Erin Martin,New Mexico,UNC Wilmington,1147,20180317
1776,2,Halle Hunt,JM Lewandowski,Eastyn Baleto,Lauren Twitty,UNC Wilmington,New Mexico,1147,20180317
1777,3,Sarah Kelly,Raquel Rooney,Chloe Crappell,Yasmin Tan,UNC Wilmington,New Mexico,1147,20180317
1778,4,Brynn Montgomery,Katie McCullough,Carly Beddingfield,Mercedes Pacheco,UNC Wilmington,New Mexico,1147,20180317
1779,5,Courtney Mullinax,Jaime Thomas,Abbey Wilson,Kayla Long,New Mexico,UNC Wilmington,1147,20180317
1780,1,Katja Ehlers,Krissy Mummey,Maddie Irwin,Erin Martin,New Mexico,College of Charleston,1148,20180317
1781,2,Devon Rachel,Mckala Rhodes,Eastyn Baleto,Lauren Twitty,College of Charleston,New Mexico,1148,20180317
1782,3,Riana  Brennan,Kennedy Madison,Chloe Crappell,Yasmin Tan,New Mexico,College of Charleston,1148,20180317
1783,4,Allison Beckman,Lauren Freed,Carly Beddingfield,Mercedes Pacheco,College of Charleston,New Mexico,1148,20180317
1784,5,Taylor Foley,Logan Manusky,Abbey Wilson,Kayla Long,College of Charleston,New Mexico,1148,20180317
1785,1,Shannon Williams,Ali Denney,Teegan Van Gunst,Tiffany Creamer,South Carolina,Georgia State,1149,20180317
1786,2,Cadie Bates,Katie Smith,Brooke Weiner,Annika Van Gunst,South Carolina,Georgia State,1149,20180317
1787,3,Julia Mannisto,Carly Schneider,Olivia Stasevich,Georgia Johnson,South Carolina,Georgia State,1149,20180317
1788,4,Macie Tendrich,Leah Perri,Amie  Held,Kate Novack,South Carolina,Georgia State,1149,20180317
1789,5,Franky Harrison,Hannah Edelman,Eden Hawes,Ashley McGinn,Georgia State,South Carolina,1149,20180317
1790,1,Carly Kan,Laurel Weaver,Tina Graudina,Abril Bustamante,USC,Hawaii,1150,20180317
1791,2,Emily Maglio,Ka'iwi Schucht,Terese Cannon,Sammy Slater,USC,Hawaii,1150,20180317
1792,3,Morgan Martin,Lea Monkhouse,Haley Hallgren,Joy Dennis,Hawaii,USC,1150,20180317
1793,4,Ari Homayun,Amy Ozee,Katrina Kernochan,Alexandra Poletto,Hawaii,USC,1150,20180317
1794,5,Paige Dreeuws,Hannah Zalopany,Jo Kremer,Jenna Belton,Hawaii,USC,1150,20180317
1795,1,Kenley Adams,Devon May,Sophie Peel,Kacy Ogden,UAB,Mercer,1151,20180317
1796,2,Avei Logoleo,Haley Jared,Jessica Johnson,Elli Gibson,Mercer,UAB,1151,20180317
1797,3,Tressa Buckland,Kaylee McClure,Amber Gibson,Gracie Garanich,UAB,Mercer,1151,20180317
1798,4,Gabbi Moreno,Emily Martinez,Lela Mcintosh,Emilee Wissmach,UAB,Mercer,1151,20180317
1799,5,Erin Bognar,Sallianne Napolitano,Kylie Keeling,Elli Merchant,Mercer,UAB,1151,20180317
1800,1,Madeline Mertz,Kaylie Mchugh,Kenley Adams,Devon May,UAB,Tulane,1152,20180317
1801,2,Lan Nguyen,Tarin Mergener,Avei Logoleo,Haley Jared,Tulane,UAB,1152,20180317
1802,3,Anna Chin,Addison Hermstad,Tressa Buckland,Kaylee McClure,Tulane,UAB,1152,20180317
1803,4,Rio Frohoff,Ashley Delgado,Erin Bognar,Sallianne Napolitano,Tulane,UAB,1152,20180317
1804,5,Lauren Orlich,Gabriella Becerra,Gabbi Moreno,Emily Martinez,Tulane,UAB,1152,20180317
1805,1,Carly Kan,Laurel Weaver,Kelly Hunter,Lauren Stivrins,Hawaii,Nebraska,1153,20180317
1806,2,Ka'iwi Schucht,Emily Maglio,Annika Albrecht,Kenzie Maloney,Hawaii,Nebraska,1153,20180317
1807,3,Morgan Martin,Lea Monkhouse,Sami Slaughter,Jazz Sweat,Hawaii,Nebraska,1153,20180317
1808,4,Ari Homayun,Amy Ozee,Hayley Densberger,Chesney McClellan,Hawaii,Nebraska,1153,20180317
1809,5,Paige Dreeuws,Hannah Zalopany,Allie Havers,Jasmine Schmidt,Hawaii,Nebraska,1153,20180317
1810,1,Madeline Mertz,Kaylie Mchugh,Gabby Love,Grace Convey,Tulane,ULM,1154,20180317
1811,2,Lan Nguyen,Tarin Mergener,Maile Sellers,Kayla Gallant,ULM,Tulane,1154,20180317
1812,3,Rio Frohoff,Ashley Delgado,Catherine Griffith,Rebecca Brown,ULM,Tulane,1154,20180317
1813,4,Anna Chin,Addison Hermstad,Allie Kemp,Bailey Smith,Tulane,ULM,1154,20180317
1814,5,Lauren Orlich,Christina  Mcafee,Holland Ponthieux,Taylor  Meyer,Tulane,ULM,1154,20180317
1815,1,Molly Turner,Kelli Iverson,Lauren Stivrins,Kelly Hunter,Nebraska,Grand Canyon,1155,20180317
1816,2,Katie Pyles,Jessica Clark,Kenzie Maloney,Annika Albrecht,Nebraska,Grand Canyon,1155,20180317
1817,3,Hannah Towne,Jessica Stansfield,Sami Slaughter,Jazz Sweat,Grand Canyon,Nebraska,1155,20180317
1818,4,Taylor Jarzombek,Bella Baumann,Chesney McClellan,Hayley Densberger,Grand Canyon,Nebraska,1155,20180317
1819,5,Jamie  Walsh,Emily Reinking,Jasmine Schmidt,Allie Havers,Grand Canyon,Nebraska,1155,20180317
1820,1,Carly Perales,Sunniva Helland-Hansen,Jessica Wooten,Aeriel Horton,Houston Baptist,Stetson,1156,20180317
1821,2,Sammee Thomas,Darby Dunn,Tori Hinojosa,Kayla Armer,Houston Baptist,Stetson,1156,20180317
1822,3,Samantha Harris,Rachel Noble,Bailey Banks,Katya Silveira,Stetson,Houston Baptist,1156,20180317
1823,4,Julie Varga,Lauren Durham,Danielle Wheeler,Mikayla Vivens,Stetson,Houston Baptist,1156,20180317
1824,5,Quinci Birker,Rebecca Ingram,Brennan Miller,Kali Fluke,Stetson,Houston Baptist,1156,20180317
1825,1,Brook Bauer,Madalyn Roh,Shannon Williams,Ali Denney,Pepperdine,South Carolina,1157,20180317
1826,2,Deahna Kraft,Corinne Quiggle,Cadie Bates,Katie Smith,Pepperdine,South Carolina,1157,20180317
1827,3,Heidi Dyer,Gigi Hernandez,Julia Mannisto,Carly Schneider,Pepperdine,South Carolina,1157,20180317
1828,4,Skylar Caputo,Alexis Filippone,Caroline Skaff,Jess Vastine,Pepperdine,South Carolina,1157,20180317
1829,5,Maddie Dilfer,Nikki Lyons,Macie Tendrich,Leah Perri,South Carolina,Pepperdine,1157,20180317
1830,1,Brook Bauer,Madalyn Roh,Kaylie Milton,Katie Will,Pepperdine,Jacksonville State,1158,20180317
1831,2,Deahna Kraft,Corinne Quiggle,Hannah Kirk,Sadie Anderson,Pepperdine,Jacksonville State,1158,20180317
1832,3,Heidi Dyer,Gigi Hernandez,Shayla Schmidt,Hailey Hughes,Pepperdine,Jacksonville State,1158,20180317
1833,4,Skylar Caputo,Alexis Filippone,Grace Jarnagin,Bethany Randall,Pepperdine,Jacksonville State,1158,20180317
1834,5,Maddie Dilfer,Nikki Lyons,Mackenzie Rombach,Maddie Cloutier,Pepperdine,Jacksonville State,1158,20180317
1835,1,Sophie Peel,Kacy Ogden,Ginny Gerig,Cecily Gable,Mercer,Austin Peay State ,1159,20180317
1836,2,Jessica Johnson,Elli Gibson,Jenna Panning,Haley Turner,Austin Peay State ,Mercer,1159,20180317
1837,3,Amber Gibson,Gracie Garanich,Caroline Waite,Brooke Moore,Mercer,Austin Peay State ,1159,20180317
1838,4,Kylie Keeling,Elli Merchant,Ashley Slay,Katelyn Theiss,Mercer,Austin Peay State ,1159,20180317
1839,5,Emilee Wissmach,Sarah Stewart,Kaylee Taff,Chloe Stitt,Austin Peay State ,Mercer,1159,20180317
1840,1,Hayley Tippett,Megan Nash,Ginny Gerig,Cecily Gable,Central Arkansas,Austin Peay State ,1160,20180317
1841,2,Delaney Driver,MC Rogers,Jenna Panning,Brooke Moore,Central Arkansas,Austin Peay State ,1160,20180317
1842,3,Jessica Martinez,Stephanie Pollnow,Haley Turner,Caroline Waite,Central Arkansas,Austin Peay State ,1160,20180317
1843,4,Kristine Hjembo,Colene Hamilton,Ashley Slay,Katelyn Theiss,Central Arkansas,Austin Peay State ,1160,20180317
1844,5,Mackenzie  Dear,Shelby Holmes,Kaylee Taff,Chloe Stitt,Central Arkansas,Austin Peay State ,1160,20180317
1845,1,Torrey Van Winden,Tia Miric,Natalie Anselmo,Olivia Macdonald,Cal Poly SLO,Arizona,1161,20180317
1846,2,Emily Sonny,Sam Manley,Olivia Hallaran,Kacey Nady,Cal Poly SLO,Arizona,1161,20180317
1847,3,Adlee Van Winden,Taylor Nelson,Mia Mason,Makenna Martin,Cal Poly SLO,Arizona,1161,20180317
1848,4,Raeann Greisen,Hannah Hubbard,Jonny Baham,Brooke Burling,Cal Poly SLO,Arizona,1161,20180317
1849,5,Heather Pembroke,Macy Gordon,Hailey Devlin,Stephany Purdue,Arizona,Cal Poly SLO,1161,20180317
1850,1,Federica Frasca,Margherita Bianchin,Nicole Lott,Maddy Kline,FIU,UNC Wilmington,1162,20180317
1851,2,Lina Bernier,Madison Besterfield,Halle Hunt,JM Lewandowski,FIU,UNC Wilmington,1162,20180317
1852,3,Anabela Sataric,Erika Zembyla,Raquel Rooney,Sarah Kelly,FIU,UNC Wilmington,1162,20180317
1853,4,Estefanie  Bethancourt,Natalia Giron,Katie McCullough,Brynn Montgomery,UNC Wilmington,FIU,1162,20180317
1854,5,Mariana Dal Pozzo,Taija Thomas,Courtney Mullinax,Jaime Thomas,FIU,UNC Wilmington,1162,20180317
1855,1,Torrey Van Winden,Tia Miric,Jillian Bergeson,Jaelyn Greene,Cal Poly SLO,TCU,1163,20180317
1856,2,Emily Sonny,Sam Manley,Cassie House,Haven Hill,Cal Poly SLO,TCU,1163,20180317
1857,3,Adlee Van Winden,Taylor Nelson,Molly Scheel,Jensyn Bledsoe,Cal Poly SLO,TCU,1163,20180317
1858,4,Raeann Greisen,Hannah Hubbard,Claire Doyle,Hannah Rogers,Cal Poly SLO,TCU,1163,20180317
1859,5,Heather Pembroke,Macy Gordon,Jordan Westendorf,Brooke Sassin,TCU,Cal Poly SLO,1163,20180317
1860,1,Federica Frasca,Margherita Bianchin,Katja Ehlers,Krissy Mummey,FIU,College of Charleston,1164,20180317
1861,2,Anabela Sataric,Erika Zembyla,Devon Rachel,Mckala Rhodes,FIU,College of Charleston,1164,20180317
1862,3,Lina Bernier,Madison Besterfield,Kennedy Madison,Riana  Brennan,FIU,College of Charleston,1164,20180317
1863,4,Estefanie  Bethancourt,Natalia Giron,Allison Beckman,Lauren Freed,FIU,College of Charleston,1164,20180317
1864,5,Mariana Dal Pozzo,Taija Thomas,Taylor Foley,Logan Manusky,FIU,College of Charleston,1164,20180317
1865,1,Gabrielle Dischler,Jessalyn Kinlaw,Mackenzie Swan,Savannah Siegrist,FAU,Jacksonville,1165,20180317
1866,2,Julia Lewkowicz,Brittany Pellitteri,Morgan Dees,Katie Krawczyk,FAU,Jacksonville,1165,20180317
1867,3,Amanda Silva,Kaila Dorish,Mallory Mattingly,Lauren Petersen,FAU,Jacksonville,1165,20180317
1868,4,Erica Brok,Mackenzie Morris,Cristina Finan,Shelby Babowicz,FAU,Jacksonville,1165,20180317
1869,5,Nicole Navarro,Nicole Grant,Hannah Marchand,Shaylee Befus,FAU,Jacksonville,1165,20180317
1870,1,Tina Graudina,Abril Bustamante,Kenzie Maloney,Annika Albrecht,USC,Nebraska,1166,20180317
1871,2,Terese Cannon,Sammy Slater,Lauren Stivrins,Kelly Hunter,USC,Nebraska,1166,20180317
1872,3,Haley Hallgren,Joy Dennis,Sami Slaughter,Jazz Sweat,USC,Nebraska,1166,20180317
1873,4,Jenna Belton,Jo Kremer,Chesney McClellan,Hayley Densberger,USC,Nebraska,1166,20180317
1874,5,Katrina Kernochan,Alexandra Poletto,Jasmine Schmidt,Allie Havers,USC,Nebraska,1166,20180317
1875,1,Anna Tovo,Allie Geary,Annika Schwartz,Trang Christensen,Florida Southern,Stevenson,1167,20180317
1876,2,Lauren Kenny,Kayla Trefren,Lauren Weaver,Katie Leftridge,Florida Southern,Stevenson,1167,20180317
1877,3,Sydney Marshall,Makena Wilson,Jessi Freeman,Darian Hileman,Stevenson,Florida Southern,1167,20180317
1878,4,Courtney Charneco,Kayla Dumon, Victoria  Prokic,Julie Nightwine,Stevenson,Florida Southern,1167,20180317
1879,5,Katie Lowe,Katelin Umberhandt,Sarah Riggin,Katie McGuire,Florida Southern,Stevenson,1167,20180317
1880,1,Anna Garrett,Jenya Kruglova,Anna Tovo,Allie Geary,Saint Leo,Florida Southern,1168,20180317
1881,2,Nina Vattovaz,Reggie Van Devender,Lauren Kenny,Kayla Trefren,Saint Leo,Florida Southern,1168,20180317
1882,3,Jamee Townsend,Brooke Turner,Sydney Marshall,Makena Wilson,Florida Southern,Saint Leo,1168,20180317
1883,4,Britt Sederholm,Paloma Da Silva,Courtney Charneco,Kayla Dumon,Saint Leo,Florida Southern,1168,20180317
1884,5,Annabella Arcari,Allie Daul,Katie Lowe,Katelin Umberhandt,Saint Leo,Florida Southern,1168,20180317
1885,1,Gabby Atchley,Whitney Walker,Adriana Skipper,Caitlyn Cox,Texas A&M; Kingsville,Ottawa,1169,20180317
1886,2,Madison Brabham,Macy Berg,Liz Heit,Kenna Hall,Texas A&M; Kingsville,Ottawa,1169,20180317
1887,3,Tenley Housler,Erin Umbel,Ayona Tharps,Heather Huesman,Texas A&M; Kingsville,Ottawa,1169,20180317
1888,4,Kyra Henderson ,Haley Hutchinson ,Makayla Aspegren,Destiny Crowder,Texas A&M; Kingsville,Ottawa,1169,20180317
1889,5,Malee Sowa,Madeleine  Sims,Mikayla Wheeler,Paige Krone,Texas A&M; Kingsville,Ottawa,1169,20180317
1890,1,Vanessa Freire,Sara Putt,Jessica Wooten,Aeriel Horton,Houston Baptist,Florida State,1170,20180317
1891,2,Hailey Luke,Katie Horton,Kayla Armer,Tori Hinojosa,Florida State,Houston Baptist,1170,20180317
1892,3,Brooke Kuhlman,Francesca Goncalves,Bailey Banks,Katya Silveira,Florida State,Houston Baptist,1170,20180317
1893,4,Alaina Chacon,Victoria Paranagua,Jordyn Miller,Meagan Carter,Florida State,Houston Baptist,1170,20180317
1894,5,Molly McBain,Madison Fitzpatrick,Brennan Miller,Kali Fluke,Florida State,Houston Baptist,1170,20180317
1895,1,Hailey Luke,Katie Horton,Savannah Siegrist,Mackenzie Swan,Florida State,Jacksonville,1171,20180317
1896,2,Vanessa Freire,Nikki Esposito,Katie Krawczyk,Morgan Dees,Florida State,Jacksonville,1171,20180317
1897,3,Victoria Paranagua,Alaina Chacon,Mallory Mattingly,Lauren Petersen,Florida State,Jacksonville,1171,20180317
1898,4,Francesca Goncalves,Brooke Kuhlman,Cristina Finan,Shelby Babowicz,Florida State,Jacksonville,1171,20180317
1899,5,Molly McBain,Madison Fitzpatrick,Hannah Marchand,Shaylee Befus,Florida State,Jacksonville,1171,20180317
1900,1,Carly Kan,Laurel Weaver,Molly Turner,Kelli Iverson,Hawaii,Grand Canyon,1172,20180317
1901,2,Ka'iwi Schucht,Emily Maglio,Jessica Stansfield,Hannah Towne,Hawaii,Grand Canyon,1172,20180317
1902,3,Morgan Martin,Lea Monkhouse,Katie Pyles,Jessica Clark,Hawaii,Grand Canyon,1172,20180317
1903,4,Ari Homayun,Amy Ozee,Bella Baumann,Taylor Jarzombek,Hawaii,Grand Canyon,1172,20180317
1904,5,Paige Dreeuws,Hannah Zalopany,Emily Reinking,Jamie  Walsh,Grand Canyon,Hawaii,1172,20180317
1905,1,Alexia Inman,Mima Mirkovic,Nandyala Gama,Lyndi Scholl,Cal,San Jose State University,1173,20180317
1906,2,Jessica Gaffney,Iya Lindahl,Julia Golbeck,Ciara Reistad,Cal,San Jose State University,1173,20180317
1907,3,Bryce Bark,Madison Dueck,Laura  Parts,Kaitlynn Zdroik,Cal,San Jose State University,1173,20180317
1908,4,Caroline Schafer,Mia Merino,Breann Robinson,Luiza Andrade,Cal,San Jose State University,1173,20180317
1909,5,Maddie Micheletti,Grace Campbell,Thaliana Grajeda,Jamie Hirai,Cal,San Jose State University,1173,20180317
1910,1,Alexia Inman,Mima Mirkovic,Andie Shelton,Maycie LaBass,Cal,Pacific,1174,20180317
1911,2,Jessica Gaffney,Iya Lindahl,Roni Long,Skylar Wine,Cal,Pacific,1174,20180317
1912,3,Bryce Bark,Madison Dueck,Katrin Gotterba,Alex Holt,Cal,Pacific,1174,20180317
1913,4,Caroline Schafer,Mia Merino,Taylor Poncetta,Ashlyn Fleming,Cal,Pacific,1174,20180317
1914,5,Maddie Micheletti,Grace Campbell,Kaitlyn Lines,Emily Baptista,Cal,Pacific,1174,20180317
1915,1,Natalie Anselmo,Olivia Macdonald,Jillian Bergeson,Jaelyn Greene,Arizona,TCU,1175,20180317
1916,2,Kacey Nady,Olivia Hallaran,Cassie House,Haven Hill,Arizona,TCU,1175,20180317
1917,3,Makenna Martin,Mia Mason,Molly Scheel,Jensyn Bledsoe,TCU,Arizona,1175,20180317
1918,4,Jonny Baham,Brooke Burling,Claire Doyle,Hannah Rogers,Arizona,TCU,1175,20180317
1919,5,Hailey Devlin,Stephany Purdue,Jordan Westendorf,Brooke Sassin,Arizona,TCU,1175,20180317
1920,1,Morgan Hughes,Payton Rund,Anna Dalla Vecchia,Julia Topor,Saint Mary's,USF,1176,20180317
1921,2,Emily Bible,Lindsey Knudsen,Haley Howell,Carly Lowry,Saint Mary's,USF,1176,20180317
1922,3,Sarah Chase,Mary Hernandez,Camille Araujo,Nora Buvarp Lavik ,Saint Mary's,USF,1176,20180317
1923,4,Lindsey Calvin,Kelsey Knudsen,Sabrina Blackwell,Erica Ronda,USF,Saint Mary's,1176,20180317
1924,5,Jennifer Laird,Madi Wilkerson,Pi'ikea Clemens,Shannon Levinson,Saint Mary's,USF,1176,20180317
1925,1,Abby Cash,Lindsey Nartker,Nichole LeFevre,Emily Fedonczak,Lincoln Memorial,Huntingdon,1177,20180317
1926,2,Danielle Ged,Hailey Lake,Bria Rochelle,Alexis Creasman,Lincoln Memorial,Huntingdon,1177,20180317
1927,3,Rylee Storms,Erica Whiteaker,Lexie DeVuyst,Shelby McAllister,Lincoln Memorial,Huntingdon,1177,20180317
1928,4,Beka Wachob,Tone Gill,Addison Genard,Cheyenne Scarborough,Huntingdon,Lincoln Memorial,1177,20180317
1929,5,Kai Wesemann,Danielle Stachura,Amy Tyma,Kaitlyn Carter,Lincoln Memorial,Huntingdon,1177,20180317
1930,1,Abby Cash,Lindsey Nartker,Cha Cha Fisher,Devon Marunde,Lincoln Memorial,Principia,1178,20180317
1931,2,Danielle Ged,Hailey Lake,Emelie Frederikson,Nikki Matters,Lincoln Memorial,Principia,1178,20180317
1932,3,Rylee Storms,Erica Whiteaker,Emma Herman,Amanda Roberts,Lincoln Memorial,Principia,1178,20180317
